snapshot_date,portfolio_id,client_id,instrument_id,instrument_name,asset_class,sub_asset_class,sector,region,instrument_ccy,quantity,price_local,market_value_local,portfolio_ccy,market_value_base,market_value_usd,weight_pct,avg_cost_local,cost_basis_base,unrealised_pnl_base,unrealised_pnl_pct,lending_value_base,advance_rate_pct,liquidity_tier,valuation_date,acquired_date
2026-03-31,PF-0022,CL-0018,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1800,484.2,871560.0,EUR,781668.16,871560.0,3.7666,292.6,454034.48,327633.68,72.16,469000.9,60.0,Daily,2026-03-31,2024-03-12
2026-03-31,PF-0022,CL-0018,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,14000,249.4,3491600.0,EUR,3491600.0,3893134.0,16.8251,218.4,3057600.0,434000.0,14.19,2269540.0,65.0,Daily,2026-03-31,2019-07-16
2026-03-31,PF-0022,CL-0018,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,15000,175.1,2626500.0,EUR,2626500.0,2928547.5,12.6564,162.8,2442000.0,184500.0,7.56,1707225.0,65.0,Daily,2026-03-31,2019-07-16
2026-03-31,PF-0022,CL-0018,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,12000,223.0,2676000.0,EUR,2400000.0,2676000.0,11.5649,186.2,1926206.9,473793.1,24.6,1560000.0,65.0,Daily,2026-03-31,2020-11-24
2026-03-31,PF-0022,CL-0018,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,100000,137.2,13720000.0,EUR,1574527.54,1755598.21,7.5872,152.6,1688725.6,-114198.06,-6.76,944716.52,60.0,Daily,2026-03-31,2021-08-10
2026-03-31,PF-0022,CL-0018,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,32000,95.6,3059200.0,EUR,3059200.0,3411008.0,14.7414,103.4,3308800.0,-249600.0,-7.54,2294400.0,75.0,Daily,2026-03-31,2021-03-09
2026-03-31,PF-0022,CL-0018,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,20000,99.6,1992000.0,EUR,1786547.09,1992000.0,8.6089,103.8,1789655.17,-3108.09,-0.17,1339910.31,75.0,Daily,2026-03-31,2022-01-25
2026-03-31,PF-0022,CL-0018,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,1900000,1.0,1900000.0,EUR,1900000.0,2118500.0,9.1556,1.0,1900000.0,-0.0,-0.0,1710000.0,90.0,Daily,2026-03-31,2019-07-01
2026-03-31,PF-0022,CL-0018,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,6000000,1.0,6000000.0,EUR,688568.9,767754.32,3.318,1.0,663981.23,24587.66,3.7,619712.01,90.0,Daily,2026-03-31,2019-07-01
2026-06-30,PF-0022,CL-0018,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,520,4780.0,2485600.0,EUR,2263752.28,2485600.0,10.9241,2900.0,1300000.0,963752.28,74.13,1358251.37,60.0,Daily,2026-06-30,2024-03-12
2026-06-30,PF-0022,CL-0018,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1800,441.6,794880.0,EUR,723934.43,794880.0,3.4935,292.6,454034.48,269899.94,59.44,434360.66,60.0,Daily,2026-06-30,2024-03-12
2026-06-30,PF-0022,CL-0018,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,14000,244.1,3417400.0,EUR,3417400.0,3752305.2,16.4912,218.4,3057600.0,359800.0,11.77,2221310.0,65.0,Daily,2026-06-30,2019-07-16
2026-06-30,PF-0022,CL-0018,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,15000,181.9,2728500.0,EUR,2728500.0,2995893.0,13.1668,162.8,2442000.0,286500.0,11.73,1773525.0,65.0,Daily,2026-06-30,2019-07-16
2026-06-30,PF-0022,CL-0018,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,12000,234.2,2810400.0,EUR,2559562.84,2810400.0,12.3516,186.2,1926206.9,633355.94,32.88,1663715.85,65.0,Daily,2026-06-30,2020-11-24
2026-06-30,PF-0022,CL-0018,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,100000,141.0,14100000.0,EUR,1642139.39,1803069.05,7.9244,152.6,1688725.6,-46586.21,-2.76,985283.64,60.0,Daily,2026-06-30,2021-08-10
2026-06-30,PF-0022,CL-0018,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,32000,93.8,3001600.0,EUR,3001600.0,3295756.8,14.4847,103.4,3308800.0,-307200.0,-9.28,2251200.0,75.0,Daily,2026-06-30,2021-03-09
2026-06-30,PF-0022,CL-0018,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,20000,98.1,1962000.0,EUR,1786885.25,1962000.0,8.6229,103.8,1789655.17,-2769.93,-0.15,1340163.93,75.0,Daily,2026-06-30,2022-01-25
2026-06-30,PF-0022,CL-0018,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,1900000,1.0,1900000.0,EUR,1900000.0,2086200.0,9.1688,1.0,1900000.0,-0.0,-0.0,1710000.0,90.0,Daily,2026-06-30,2019-07-01
2026-06-30,PF-0022,CL-0018,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,6000000,1.0,6000000.0,EUR,698782.72,767263.43,3.3721,1.0,663981.23,34801.49,5.24,628904.45,90.0,Daily,2026-06-30,2019-07-01
2026-08-26,PF-0022,CL-0018,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,520,4622.6,2403752.0,EUR,2201238.1,2403752.0,10.6371,2900.0,1300000.0,901238.1,69.33,1320742.86,60.0,Daily,2026-08-26,2024-03-12
2026-08-26,PF-0022,CL-0018,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1800,427.1,768780.0,EUR,704010.99,768780.0,3.402,292.6,454034.48,249976.51,55.06,422406.59,60.0,Daily,2026-08-26,2024-03-12
2026-08-26,PF-0022,CL-0018,SYN-EQ-0010,Global Luxury and Consumer Brands Fund,Equity,Developed Market Equity,Consumer Discretionary,Europe,EUR,14000,240.6,3368400.0,EUR,3368400.0,3678292.8,16.2772,218.4,3057600.0,310800.0,10.16,2189460.0,65.0,Daily,2026-08-26,2019-07-16
2026-08-26,PF-0022,CL-0018,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,15000,184.5,2767500.0,EUR,2767500.0,3022110.0,13.3735,162.8,2442000.0,325500.0,13.33,1798875.0,65.0,Daily,2026-08-26,2019-07-16
2026-08-26,PF-0022,CL-0018,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,12000,238.0,2856000.0,EUR,2615384.62,2856000.0,12.6384,186.2,1926206.9,689177.72,35.78,1700000.0,65.0,Daily,2026-08-26,2020-11-24
2026-08-26,PF-0022,CL-0018,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,100000,143.2,14320000.0,EUR,1679072.1,1833546.73,8.1138,152.6,1688725.6,-9653.5,-0.57,1007443.26,60.0,Daily,2026-08-26,2021-08-10
2026-08-26,PF-0022,CL-0018,SYN-FI-0209,EUR Investment Grade Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Europe,EUR,32000,92.9,2972800.0,EUR,2972800.0,3246297.6,14.3655,103.4,3308800.0,-336000.0,-10.15,2229600.0,75.0,Daily,2026-08-26,2021-03-09
2026-08-26,PF-0022,CL-0018,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,20000,97.3,1946000.0,EUR,1782051.28,1946000.0,8.6114,103.8,1789655.17,-7603.89,-0.42,1336538.46,75.0,Daily,2026-08-26,2022-01-25
2026-08-26,PF-0022,CL-0018,SYN-CA-0604,EUR Call Deposit,Cash and Equivalents,Deposit,Cash,Europe,EUR,1900000,1.0,1900000.0,EUR,1900000.0,2074800.0,9.1814,1.0,1900000.0,-0.0,-0.0,1710000.0,90.0,Daily,2026-08-26,2019-07-01
2026-08-26,PF-0022,CL-0018,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,6000000,1.0,6000000.0,EUR,703521.83,768245.84,3.3996,1.0,663981.23,39540.6,5.96,633169.65,90.0,Daily,2026-08-26,2019-07-01
2025-12-31,PF-0023,CL-0019,SYN-EQ-0025,Asia Pacific Shipping and Logistics Fund,Equity,Emerging Market Equity,Industrials,Asia Pacific,USD,22000,108.3,2382600.0,USD,2382600.0,2382600.0,9.3131,96.4,2120800.0,261800.0,12.34,1429560.0,60.0,Daily,2025-12-31,2018-09-11
2025-12-31,PF-0023,CL-0019,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,900000,24.8,22320000.0,USD,2865211.81,2865211.81,11.1996,18.6,2148908.86,716302.95,33.33,1432605.91,50.0,Daily,2025-12-31,2016-03-08
2025-12-31,PF-0023,CL-0019,SYN-EQ-0008,Global Energy Majors Equity Fund,Equity,Developed Market Equity,Energy,Global,USD,12000,189.6,2275200.0,USD,2275200.0,2275200.0,8.8933,156.2,1874400.0,400800.0,21.38,1478880.0,65.0,Daily,2025-12-31,2019-05-14
2025-12-31,PF-0023,CL-0019,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,18000,218.4,3931200.0,USD,3931200.0,3931200.0,15.3663,164.8,2966400.0,964800.0,32.52,2555280.0,65.0,Daily,2025-12-31,2014-03-04
2025-12-31,PF-0023,CL-0019,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,8000,342.5,2740000.0,USD,2740000.0,2740000.0,10.7101,242.6,1940800.0,799200.0,41.18,1781000.0,65.0,Daily,2025-12-31,2017-10-19
2025-12-31,PF-0023,CL-0019,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,20000,96.4,1928000.0,USD,1928000.0,1928000.0,7.5362,88.4,1768000.0,160000.0,9.05,1156800.0,60.0,Daily,2025-12-31,2015-11-23
2025-12-31,PF-0023,CL-0019,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,30000,102.4,3072000.0,USD,3072000.0,3072000.0,12.0079,104.6,3138000.0,-66000.0,-2.1,2304000.0,75.0,Daily,2025-12-31,2016-08-30
2025-12-31,PF-0023,CL-0019,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,25000,92.6,2315000.0,USD,2315000.0,2315000.0,9.0489,97.2,2430000.0,-115000.0,-4.73,1273250.0,55.0,Daily,2025-12-31,2020-02-13
2025-12-31,PF-0023,CL-0019,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,900,1860.0,1674000.0,USD,1674000.0,1674000.0,6.5434,1386.0,1247400.0,426600.0,34.2,502200.0,30.0,Monthly,2025-12-31,2019-12-05
2025-12-31,PF-0023,CL-0019,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2400000,1.0,2400000.0,USD,2400000.0,2400000.0,9.3812,1.0,2400000.0,0.0,0.0,2160000.0,90.0,Daily,2025-12-31,2014-02-01
2026-02-27,PF-0023,CL-0019,SYN-EQ-0025,Asia Pacific Shipping and Logistics Fund,Equity,Emerging Market Equity,Industrials,Asia Pacific,USD,22000,110.5,2431000.0,USD,2431000.0,2431000.0,9.2802,96.4,2120800.0,310200.0,14.63,1458600.0,60.0,Daily,2026-02-27,2018-09-11
2026-02-27,PF-0023,CL-0019,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,900000,25.6,23040000.0,USD,2953846.15,2953846.15,11.2762,18.6,2148908.86,804937.3,37.46,1476923.08,50.0,Daily,2026-02-27,2016-03-08
2026-02-27,PF-0023,CL-0019,SYN-EQ-0008,Global Energy Majors Equity Fund,Equity,Developed Market Equity,Energy,Global,USD,12000,195.3,2343600.0,USD,2343600.0,2343600.0,8.9466,156.2,1874400.0,469200.0,25.03,1523340.0,65.0,Daily,2026-02-27,2019-05-14
2026-02-27,PF-0023,CL-0019,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,18000,227.1,4087800.0,USD,4087800.0,4087800.0,15.605,164.8,2966400.0,1121400.0,37.8,2657070.0,65.0,Daily,2026-02-27,2014-03-04
2026-02-27,PF-0023,CL-0019,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,8000,356.3,2850400.0,USD,2850400.0,2850400.0,10.8813,242.6,1940800.0,909600.0,46.87,1852760.0,65.0,Daily,2026-02-27,2017-10-19
2026-02-27,PF-0023,CL-0019,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,20000,98.8,1976000.0,USD,1976000.0,1976000.0,7.5433,88.4,1768000.0,208000.0,11.76,1185600.0,60.0,Daily,2026-02-27,2015-11-23
2026-02-27,PF-0023,CL-0019,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,30000,103.2,3096000.0,USD,3096000.0,3096000.0,11.8188,104.6,3138000.0,-42000.0,-1.34,2322000.0,75.0,Daily,2026-02-27,2016-08-30
2026-02-27,PF-0023,CL-0019,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,25000,93.8,2345000.0,USD,2345000.0,2345000.0,8.9519,97.2,2430000.0,-85000.0,-3.5,1289750.0,55.0,Daily,2026-02-27,2020-02-13
2026-02-27,PF-0023,CL-0019,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,900,1902.0,1711800.0,USD,1711800.0,1711800.0,6.5347,1386.0,1247400.0,464400.0,37.23,513540.0,30.0,Monthly,2026-02-27,2019-12-05
2026-02-27,PF-0023,CL-0019,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2400000,1.0,2400000.0,USD,2400000.0,2400000.0,9.1619,1.0,2400000.0,0.0,0.0,2160000.0,90.0,Daily,2026-02-27,2014-02-01
2026-03-31,PF-0023,CL-0019,SYN-EQ-0025,Asia Pacific Shipping and Logistics Fund,Equity,Emerging Market Equity,Industrials,Asia Pacific,USD,22000,128.9,2835800.0,USD,2835800.0,2835800.0,10.3215,96.4,2120800.0,715000.0,33.71,1701480.0,60.0,Daily,2026-03-31,2018-09-11
2026-03-31,PF-0023,CL-0019,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,900000,31.4,28260000.0,USD,3616122.84,3616122.84,13.1616,18.6,2148908.86,1467213.98,68.28,1808061.42,50.0,Daily,2026-03-31,2016-03-08
2026-03-31,PF-0023,CL-0019,SYN-EQ-0008,Global Energy Majors Equity Fund,Equity,Developed Market Equity,Energy,Global,USD,12000,242.7,2912400.0,USD,2912400.0,2912400.0,10.6003,156.2,1874400.0,1038000.0,55.38,1893060.0,65.0,Daily,2026-03-31,2019-05-14
2026-03-31,PF-0023,CL-0019,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,18000,223.0,4014000.0,USD,4014000.0,4014000.0,14.6098,164.8,2966400.0,1047600.0,35.32,2609100.0,65.0,Daily,2026-03-31,2014-03-04
2026-03-31,PF-0023,CL-0019,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,8000,349.9,2799200.0,USD,2799200.0,2799200.0,10.1883,242.6,1940800.0,858400.0,44.23,1819480.0,65.0,Daily,2026-03-31,2017-10-19
2026-03-31,PF-0023,CL-0019,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,20000,94.5,1890000.0,USD,1890000.0,1890000.0,6.8791,88.4,1768000.0,122000.0,6.9,1134000.0,60.0,Daily,2026-03-31,2015-11-23
2026-03-31,PF-0023,CL-0019,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,30000,99.6,2988000.0,USD,2988000.0,2988000.0,10.8755,104.6,3138000.0,-150000.0,-4.78,2241000.0,75.0,Daily,2026-03-31,2016-08-30
2026-03-31,PF-0023,CL-0019,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,25000,87.4,2185000.0,USD,2185000.0,2185000.0,7.9528,97.2,2430000.0,-245000.0,-10.08,1201750.0,55.0,Daily,2026-03-31,2020-02-13
2026-03-31,PF-0023,CL-0019,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,900,2038.0,1834200.0,USD,1834200.0,1834200.0,6.676,1386.0,1247400.0,586800.0,47.04,550260.0,30.0,Monthly,2026-03-31,2019-12-05
2026-03-31,PF-0023,CL-0019,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2400000,1.0,2400000.0,USD,2400000.0,2400000.0,8.7353,1.0,2400000.0,0.0,0.0,2160000.0,90.0,Daily,2026-03-31,2014-02-01
2026-06-30,PF-0023,CL-0019,SYN-EQ-0025,Asia Pacific Shipping and Logistics Fund,Equity,Emerging Market Equity,Industrials,Asia Pacific,USD,22000,122.4,2692800.0,USD,2692800.0,2692800.0,8.5809,96.4,2120800.0,572000.0,26.97,1615680.0,60.0,Daily,2026-06-30,2018-09-11
2026-06-30,PF-0023,CL-0019,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,900000,29.2,26280000.0,USD,3360613.81,3360613.81,10.709,18.6,2148908.86,1211704.95,56.39,1680306.91,50.0,Daily,2026-06-30,2016-03-08
2026-06-30,PF-0023,CL-0019,SYN-EQ-0008,Global Energy Majors Equity Fund,Equity,Developed Market Equity,Energy,Global,USD,12000,229.4,2752800.0,USD,2752800.0,2752800.0,8.7721,156.2,1874400.0,878400.0,46.86,1789320.0,65.0,Daily,2026-06-30,2019-05-14
2026-06-30,PF-0023,CL-0019,SYN-SP-0505,"Fixed Coupon Note ref. Basket C, 9.20% p.a., 12M",Structured Products,Yield Enhancement,Multi,Asia,HKD,300000,106.4,31920000.0,USD,4081841.43,4081841.43,13.0072,100.0,3836317.14,245524.3,6.4,1224552.43,30.0,Illiquid,2026-06-30,2026-04-15
2026-06-30,PF-0023,CL-0019,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,18000,234.2,4215600.0,USD,4215600.0,4215600.0,13.4335,164.8,2966400.0,1249200.0,42.11,2740140.0,65.0,Daily,2026-06-30,2014-03-04
2026-06-30,PF-0023,CL-0019,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,8000,367.7,2941600.0,USD,2941600.0,2941600.0,9.3737,242.6,1940800.0,1000800.0,51.57,1912040.0,65.0,Daily,2026-06-30,2017-10-19
2026-06-30,PF-0023,CL-0019,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,20000,97.8,1956000.0,USD,1956000.0,1956000.0,6.233,88.4,1768000.0,188000.0,10.63,1173600.0,60.0,Daily,2026-06-30,2015-11-23
2026-06-30,PF-0023,CL-0019,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,30000,98.1,2943000.0,USD,2943000.0,2943000.0,9.3782,104.6,3138000.0,-195000.0,-6.21,2207250.0,75.0,Daily,2026-06-30,2016-08-30
2026-06-30,PF-0023,CL-0019,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,25000,86.1,2152500.0,USD,2152500.0,2152500.0,6.8592,97.2,2430000.0,-277500.0,-11.42,1183875.0,55.0,Daily,2026-06-30,2020-02-13
2026-06-30,PF-0023,CL-0019,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,900,2094.0,1884600.0,USD,1884600.0,1884600.0,6.0055,1386.0,1247400.0,637200.0,51.08,565380.0,30.0,Monthly,2026-06-30,2019-12-05
2026-06-30,PF-0023,CL-0019,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2400000,1.0,2400000.0,USD,2400000.0,2400000.0,7.6479,1.0,2400000.0,0.0,0.0,2160000.0,90.0,Daily,2026-06-30,2014-02-01
2026-08-26,PF-0023,CL-0019,SYN-EQ-0025,Asia Pacific Shipping and Logistics Fund,Equity,Emerging Market Equity,Industrials,Asia Pacific,USD,22000,130.1,2862200.0,USD,2862200.0,2862200.0,8.8849,96.4,2120800.0,741400.0,34.96,1717320.0,60.0,Daily,2026-08-26,2018-09-11
2026-08-26,PF-0023,CL-0019,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,900000,31.9,28710000.0,USD,3676056.34,3676056.34,11.4113,18.6,2148908.86,1527147.48,71.07,1838028.17,50.0,Daily,2026-08-26,2016-03-08
2026-08-26,PF-0023,CL-0019,SYN-EQ-0008,Global Energy Majors Equity Fund,Equity,Developed Market Equity,Energy,Global,USD,12000,239.9,2878800.0,USD,2878800.0,2878800.0,8.9364,156.2,1874400.0,1004400.0,53.59,1871220.0,65.0,Daily,2026-08-26,2019-05-14
2026-08-26,PF-0023,CL-0019,SYN-SP-0505,"Fixed Coupon Note ref. Basket C, 9.20% p.a., 12M",Structured Products,Yield Enhancement,Multi,Asia,HKD,300000,108.2,32460000.0,USD,4156209.99,4156209.99,12.9018,100.0,3836317.14,319892.85,8.34,1246863.0,30.0,Illiquid,2026-08-26,2026-04-15
2026-08-26,PF-0023,CL-0019,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,18000,238.0,4284000.0,USD,4284000.0,4284000.0,13.2985,164.8,2966400.0,1317600.0,44.42,2784600.0,65.0,Daily,2026-08-26,2014-03-04
2026-08-26,PF-0023,CL-0019,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,8000,373.6,2988800.0,USD,2988800.0,2988800.0,9.2779,242.6,1940800.0,1048000.0,54.0,1942720.0,65.0,Daily,2026-08-26,2017-10-19
2026-08-26,PF-0023,CL-0019,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,20000,99.3,1986000.0,USD,1986000.0,1986000.0,6.165,88.4,1768000.0,218000.0,12.33,1191600.0,60.0,Daily,2026-08-26,2015-11-23
2026-08-26,PF-0023,CL-0019,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,30000,97.3,2919000.0,USD,2919000.0,2919000.0,9.0612,104.6,3138000.0,-219000.0,-6.98,2189250.0,75.0,Daily,2026-08-26,2016-08-30
2026-08-26,PF-0023,CL-0019,SYN-FI-0210,Emerging Market Sovereign Bond Fund,Fixed Income,Emerging Market Debt,Sovereign,Emerging Markets,USD,25000,85.2,2130000.0,USD,2130000.0,2130000.0,6.612,97.2,2430000.0,-300000.0,-12.35,1171500.0,55.0,Daily,2026-08-26,2020-02-13
2026-08-26,PF-0023,CL-0019,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,900,2148.0,1933200.0,USD,1933200.0,1933200.0,6.0011,1386.0,1247400.0,685800.0,54.98,579960.0,30.0,Monthly,2026-08-26,2019-12-05
2026-08-26,PF-0023,CL-0019,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,2400000,1.0,2400000.0,USD,2400000.0,2400000.0,7.4501,1.0,2400000.0,0.0,0.0,2160000.0,90.0,Daily,2026-08-26,2014-02-01
2025-12-31,PF-0024,CL-0020,SYN-EQ-0006,Global Healthcare Equity Fund,Equity,Developed Market Equity,Health Care,Global,USD,20000,156.3,3126000.0,USD,3126000.0,3126000.0,17.3055,138.2,2764000.0,362000.0,13.1,2031900.0,65.0,Daily,2025-12-31,2021-03-16
2025-12-31,PF-0024,CL-0020,SYN-ST-0109,Verdant Health Group Ltd,Equity,Single Stock,Health Care,Singapore,SGD,500000,5.68,2840000.0,USD,2201550.39,2201550.39,12.1877,4.68,1813953.49,387596.9,21.37,1100775.19,50.0,Daily,2025-12-31,2021-03-16
2025-12-31,PF-0024,CL-0020,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,4500,512.8,2307600.0,USD,2307600.0,2307600.0,12.7748,428.6,1928700.0,378900.0,19.65,1499940.0,65.0,Daily,2025-12-31,2022-07-08
2025-12-31,PF-0024,CL-0020,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,10000,218.4,2184000.0,USD,2184000.0,2184000.0,12.0906,194.6,1946000.0,238000.0,12.23,1419600.0,65.0,Daily,2025-12-31,2021-03-16
2025-12-31,PF-0024,CL-0020,SYN-EQ-0022,India Equity Fund,Equity,Emerging Market Equity,Diversified,South Asia,USD,20000,88.9,1778000.0,USD,1778000.0,1778000.0,9.843,74.2,1484000.0,294000.0,19.81,1066800.0,60.0,Daily,2025-12-31,2022-02-24
2025-12-31,PF-0024,CL-0020,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,18000,96.4,1735200.0,USD,1735200.0,1735200.0,9.606,90.6,1630800.0,104400.0,6.4,1041120.0,60.0,Daily,2025-12-31,2023-01-19
2025-12-31,PF-0024,CL-0020,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,15000,101.1,1516500.0,USD,1516500.0,1516500.0,8.3953,100.3,1504500.0,12000.0,0.8,1289025.0,85.0,Daily,2025-12-31,2023-10-12
2025-12-31,PF-0024,CL-0020,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,12000,102.4,1228800.0,USD,1228800.0,1228800.0,6.8026,101.4,1216800.0,12000.0,0.99,921600.0,75.0,Daily,2025-12-31,2024-05-21
2025-12-31,PF-0024,CL-0020,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,800,1420.0,1136000.0,USD,1136000.0,1136000.0,6.2889,1342.0,1073600.0,62400.0,5.81,0.0,0.0,Illiquid,2025-12-31,2024-09-17
